vector_id,pixel_x,pixel_y,latitude,longitude,magnitude,alpha_deg
0,22,569,44.767229,11.123243,7.794239,-35.90
1,144,573,44.744385,11.816203,8.376227,-23.21
2,265,578,44.716986,12.508507,9.504696,-21.21
3,387,583,44.685040,13.200039,11.293738,-16.38
4,509,590,44.648555,13.890682,13.268354,-17.51
5,630,597,44.607542,14.580319,14.765362,-23.20
6,27,482,45.259591,11.152480,9.092870,-31.52
7,150,486,45.236517,11.851905,11.529179,-28.58
8,273,491,45.208842,12.550657,12.623566,-29.94
9,396,497,45.176574,13.248614,13.366506,-28.12
10,518,503,45.139723,13.945657,14.959677,-27.57
11,641,511,45.098298,14.641667,13.813479,-25.21
12,32,396,45.752281,11.182268,12.699078,-37.90
13,156,400,45.728973,11.888281,13.168240,-36.20
14,280,405,45.701019,12.593601,14.484509,-36.46
15,404,410,45.668426,13.298104,13.348423,-31.01
16,528,417,45.631204,14.001667,12.311126,-27.82
17,652,424,45.589362,14.704167,12.232599,-23.11
18,37,309,46.245263,11.212625,14.268825,-44.70
19,163,313,46.221720,11.925350,14.264348,-39.60
20,288,318,46.193484,12.637363,13.476754,-40.85
21,413,324,46.160561,13.348535,12.160521,-32.75
22,538,330,46.122963,14.058739,11.390138,-28.57
23,663,338,46.080699,14.767850,11.304442,-21.43
24,43,222,46.738506,11.243565,15.596127,-48.34
25,170,226,46.714724,11.963132,14.067523,-47.71
26,296,231,46.686201,12.681965,13.324777,-43.44
27,422,237,46.652946,13.399932,11.700584,-37.55
28,549,244,46.614967,14.116905,12.084929,-31.55
29,675,251,46.572277,14.832752,11.288232,-20.21
30,48,135,47.231974,11.275108,15.339562,-47.48
31,176,139,47.207951,12.001647,15.232838,-49.64
32,304,144,47.179138,12.727432,13.167983,-40.68
33,432,150,47.145545,13.452326,12.696789,-36.59
34,559,157,47.107182,14.176196,11.232548,-32.57
35,686,165,47.064059,14.898907,10.715211,-21.75
36,54,48,47.725632,11.307269,14.506793,-47.43
37,183,53,47.701364,12.040918,15.491369,-45.89
38,312,58,47.672259,12.773790,13.001039,-40.65
39,441,64,47.638324,13.505744,12.171289,-37.35
40,570,70,47.599571,14.236644,9.324533,-29.51
41,698,78,47.556010,14.966352,10.138546,-26.35
